Term,Academic Program,Descr,Student ID,Name,Course Code,Grade,Term GPA,Cumulative GPA,Repeat,Unit Taken
2211,AIE,Artificial Intelligence Engine,300328,Emily Walker,MAT123,F,2.571,2.571,EXCM,3
2211,AIE,Artificial Intelligence Engine,300328,Emily Walker,MEC011,W,2.571,2.571,,3
2211,AIE,Artificial Intelligence Engine,300328,Emily Walker,MGT222,B+,2.571,2.571,,2
2211,AIE,Artificial Intelligence Engine,300328,Emily Walker,PHY212,C,2.571,2.571,,3
2212,AIE,Artificial Intelligence Engine,300328,Emily Walker,CSE014,C+,1.807,2.062,,3
2212,AIE,Artificial Intelligence Engine,300328,Emily Walker,CSE315,D,1.807,2.062,,3
2212,AIE,Artificial Intelligence Engine,300328,Emily Walker,CSE113,D+,1.807,2.062,,3
2212,AIE,Artificial Intelligence Engine,300328,Emily Walker,LAN022,S,1.807,2.062,,0
2212,AIE,Artificial Intelligence Engine,300328,Emily Walker,LAN112,C+,1.807,2.062,,2
2212,AIE,Artificial Intelligence Engine,300328,Emily Walker,LIB116,F,1.807,2.062,EXCM,2
2212,AIE,Artificial Intelligence Engine,300328,Emily Walker,MAT111,C+,1.807,2.062,REPF,3
2212,AIE,Artificial Intelligence Engine,300328,Emily Walker,MAT131,F,1.807,2.062,EXCM,3
2213,AIE,Artificial Intelligence Engine,300328,Emily Walker,CSE015,B+,2.3,2.133,,3
2213,AIE,Artificial Intelligence Engine,300328,Emily Walker,MAT131,D+,2.3,2.133,REPF,3
2213,AIE,Artificial Intelligence Engine,300328,Emily Walker,MAT112,C+,2.3,2.133,,3
2221,AIE,Artificial Intelligence Engine,300328,Emily Walker,AIE111,B,2.043,2.105,,3
2221,AIE,Artificial Intelligence Engine,300328,Emily Walker,CSE111,B-,2.043,2.105,,3
2221,AIE,Artificial Intelligence Engine,300328,Emily Walker,CSE131,D+,2.043,2.105,,3
2221,AIE,Artificial Intelligence Engine,300328,Emily Walker,GEO217,C+,2.043,2.105,,2
2221,AIE,Artificial Intelligence Engine,300328,Emily Walker,MAT231,F,2.043,2.105,EXCM,3
2221,AIE,Artificial Intelligence Engine,300328,Emily Walker,MAT212,D,2.043,2.105,,3
2222,AIE,Artificial Intelligence Engine,300328,Emily Walker,AIE121,D,1.675,2.013,,3
2222,AIE,Artificial Intelligence Engine,300328,Emily Walker,CSE251,D,1.675,2.013,,3
2222,AIE,Artificial Intelligence Engine,300328,Emily Walker,CSE132,C,1.675,2.013,,3
2222,AIE,Artificial Intelligence Engine,300328,Emily Walker,CSE221,B-,1.675,2.013,,3
2222,AIE,Artificial Intelligence Engine,300328,Emily Walker,PSC101,S,1.675,2.013,,0
2231,AIE,Artificial Intelligence Engine,300328,Emily Walker,ACC113,B,2.877,2.175,,2
2231,AIE,Artificial Intelligence Engine,300328,Emily Walker,LIB116,A-,2.877,2.175,REPF,2
2231,AIE,Artificial Intelligence Engine,300328,Emily Walker,MAT231,B+,2.877,2.175,REPF,3
2231,AIE,Artificial Intelligence Engine,300328,Emily Walker,MAT123,C,2.877,2.175,REPF,3
2231,AIE,Artificial Intelligence Engine,300328,Emily Walker,MAT312,B-,2.877,2.175,,3
2232,AIE,Artificial Intelligence Engine,300328,Emily Walker,AIE241,B-,2.655,2.283,,3
2232,AIE,Artificial Intelligence Engine,300328,Emily Walker,AIE291,A,2.655,2.283,,2
2232,AIE,Artificial Intelligence Engine,300328,Emily Walker,CSE281,C,2.655,2.283,,3
2232,AIE,Artificial Intelligence Engine,300328,Emily Walker,CSE261,B+,2.655,2.283,,3
2232,AIE,Artificial Intelligence Engine,300328,Emily Walker,CSE112,C-,2.655,2.283,,4
2232,AIE,Artificial Intelligence Engine,300328,Emily Walker,CSE234,C+,2.655,2.283,,3
2232,AIE,Artificial Intelligence Engine,300328,Emily Walker,MIL011,S,2.655,2.283,,0
2232,AIE,Artificial Intelligence Engine,300328,Emily Walker,PSC207,A-,2.655,2.283,,2
2241,AIE,Artificial Intelligence Engine,300328,Emily Walker,AIE323,C,2.39,2.303,,3
2241,AIE,Artificial Intelligence Engine,300328,Emily Walker,CSE233,C+,2.39,2.303,,3
2241,AIE,Artificial Intelligence Engine,300328,Emily Walker,CSE344,B-,2.39,2.303,,3
2241,AIE,Artificial Intelligence Engine,300328,Emily Walker,CSE363,B,2.39,2.303,,3
2241,AIE,Artificial Intelligence Engine,300328,Emily Walker,ELE432,C-,2.39,2.303,,3
2241,AIE,Artificial Intelligence Engine,300328,Emily Walker,LAN114,C+,2.39,2.303,,2
2241,AIE,Artificial Intelligence Engine,300328,Emily Walker,PHY211,B-,2.39,2.303,,3
2211,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,CSE013,A+,2.3,2.3,,2
2211,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,CSE014,D,2.3,2.3,,3
2211,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,MAT111,D,2.3,2.3,,3
2211,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,MAT123,F,2.3,2.3,EXCM,3
2211,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,MEC011,B-,2.3,2.3,,3
2211,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,MGT222,B+,2.3,2.3,,2
2211,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,PHY212,B-,2.3,2.3,,3
2212,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,CSE315,C-,1.846,2.097,,3
2212,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,CSE015,D+,1.846,2.097,,3
2212,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,CSE113,D,1.846,2.097,,3
2212,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,LAN112,B-,1.846,2.097,,2
2212,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,LIB116,B+,1.846,2.097,,2
2212,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,MAT131,F,1.846,2.097,EXCM,3
2212,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,MAT112,F,1.846,2.097,EXCM,3
2212,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,PSC101,S,1.846,2.097,,0
2213,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,MAT131,B,3.15,2.277,REPF,3
2213,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,MAT112,B+,3.15,2.277,REPF,3
2221,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,AIE111,B-,2.486,2.337,,3
2221,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,CSE111,B-,2.486,2.337,,3
2221,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,CSE131,C-,2.486,2.337,,3
2221,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,GEO217,B+,2.486,2.337,,2
2221,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,MAT231,C+,2.486,2.337,,3
2221,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,MAT212,F,2.486,2.337,EXCM,3
2222,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,AIE121,A-,2.763,2.456,,3
2222,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,CSE112,B+,2.763,2.456,,4
2222,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,CSE251,B-,2.763,2.456,,3
2222,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,CSE132,C-,2.763,2.456,,3
2222,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,CSE221,B,2.763,2.456,,3
2222,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,MAT312,C,2.763,2.456,,3
2231,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,AIE323,D+,1.5,2.256,,3
2231,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,CSE261,B,1.5,2.256,,3
2231,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,CSE234,C-,1.5,2.256,,3
2231,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,CSE233,D,1.5,2.256,,3
2231,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,LAN021,S,1.5,2.256,,0
2231,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,MAT212,C,1.5,2.256,REPF,3
2231,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,MAT315,F,1.5,2.256,,3
2232,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,AIE212,D,1.525,2.141,,3
2232,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,AIE213,F,1.525,2.141,,3
2232,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,AIE241,D,1.525,2.141,,3
2232,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,AIE291,A,1.525,2.141,,2
2232,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,CSE281,D,1.525,2.141,,3
2232,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,LAN120,A-,1.525,2.141,,2
2232,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,MIL011,S,1.525,2.141,,0
2241,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,AIE231,C+,2.616,2.216,,3
2241,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,AIE322,B+,2.616,2.216,,3
2241,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,AIE392,B,2.616,2.216,,2
2241,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,CSE363,B,2.616,2.216,,3
2241,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,CSE464,C,2.616,2.216,,3
2241,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,LAN111,A+,2.616,2.216,,2
2241,AIE,Artificial Intelligence Engine,300353,Elizabeth Moore,MAT123,D+,2.616,2.216,REPF,3
2211,AIE,Artificial Intelligence Engine,300286,Mila Allen,CSE013,B+,2.842,2.842,,2
2211,AIE,Artificial Intelligence Engine,300286,Mila Allen,CSE014,C-,2.842,2.842,,3
2211,AIE,Artificial Intelligence Engine,300286,Mila Allen,MAT111,B+,2.842,2.842,,3
2211,AIE,Artificial Intelligence Engine,300286,Mila Allen,MAT123,B,2.842,2.842,,3
2211,AIE,Artificial Intelligence Engine,300286,Mila Allen,MEC011,B+,2.842,2.842,,3
2211,AIE,Artificial Intelligence Engine,300286,Mila Allen,MGT222,B-,2.842,2.842,,2
2211,AIE,Artificial Intelligence Engine,300286,Mila Allen,PHY212,B-,2.842,2.842,,3
2212,AIE,Artificial Intelligence Engine,300286,Mila Allen,CSE315,B-,2.112,2.497,,3
2212,AIE,Artificial Intelligence Engine,300286,Mila Allen,CSE015,C,2.112,2.497,,3
2212,AIE,Artificial Intelligence Engine,300286,Mila Allen,CSE113,B,2.112,2.497,,3
2212,AIE,Artificial Intelligence Engine,300286,Mila Allen,LAN022,S,2.112,2.497,,0
2212,AIE,Artificial Intelligence Engine,300286,Mila Allen,LAN112,D,2.112,2.497,,2
2212,AIE,Artificial Intelligence Engine,300286,Mila Allen,LIB116,F,2.112,2.497,EXCM,2
2212,AIE,Artificial Intelligence Engine,300286,Mila Allen,MAT131,D+,2.112,2.497,,3
2212,AIE,Artificial Intelligence Engine,300286,Mila Allen,MAT112,C+,2.112,2.497,,3
2212,AIE,Artificial Intelligence Engine,300286,Mila Allen,PSC101,S,2.112,2.497,,0
2221,AIE,Artificial Intelligence Engine,300286,Mila Allen,AIE111,B+,3.424,2.794,,3
2221,AIE,Artificial Intelligence Engine,300286,Mila Allen,CSE111,A-,3.424,2.794,,3
2221,AIE,Artificial Intelligence Engine,300286,Mila Allen,CSE131,A-,3.424,2.794,,3
2221,AIE,Artificial Intelligence Engine,300286,Mila Allen,GEO217,B,3.424,2.794,,2
2221,AIE,Artificial Intelligence Engine,300286,Mila Allen,MAT231,A-,3.424,2.794,,3
2221,AIE,Artificial Intelligence Engine,300286,Mila Allen,MAT212,B,3.424,2.794,,3
2222,AIE,Artificial Intelligence Engine,300286,Mila Allen,AIE121,C+,2.835,2.804,,3
2222,AIE,Artificial Intelligence Engine,300286,Mila Allen,CSE251,C+,2.835,2.804,,3
2222,AIE,Artificial Intelligence Engine,300286,Mila Allen,CSE132,B-,2.835,2.804,,3
2222,AIE,Artificial Intelligence Engine,300286,Mila Allen,CSE221,B+,2.835,2.804,,3
2222,AIE,Artificial Intelligence Engine,300286,Mila Allen,LIB116,A-,2.835,2.804,REPF,2
2222,AIE,Artificial Intelligence Engine,300286,Mila Allen,MAT312,B,2.835,2.804,,3
2231,AIE,Artificial Intelligence Engine,300286,Mila Allen,AIE323,B-,2.425,2.749,,3
2231,AIE,Artificial Intelligence Engine,300286,Mila Allen,AIE231,W,2.425,2.749,,3
2231,AIE,Artificial Intelligence Engine,300286,Mila Allen,CSE261,A-,2.425,2.749,,3
2231,AIE,Artificial Intelligence Engine,300286,Mila Allen,CSE234,C,2.425,2.749,,3
2231,AIE,Artificial Intelligence Engine,300286,Mila Allen,CSE233,D+,2.425,2.749,,3
2232,AIE,Artificial Intelligence Engine,300286,Mila Allen,AIE212,B-,2.24,2.649,,3
2232,AIE,Artificial Intelligence Engine,300286,Mila Allen,AIE213,D,2.24,2.649,,3
2232,AIE,Artificial Intelligence Engine,300286,Mila Allen,AIE241,C+,2.24,2.649,,3
2232,AIE,Artificial Intelligence Engine,300286,Mila Allen,CSE281,C,2.24,2.649,,3
2232,AIE,Artificial Intelligence Engine,300286,Mila Allen,CSE112,C-,2.24,2.649,,4
2232,AIE,Artificial Intelligence Engine,300286,Mila Allen,LAN120,A,2.24,2.649,,2
2232,AIE,Artificial Intelligence Engine,300286,Mila Allen,LAN114,B,2.24,2.649,,2
2232,AIE,Artificial Intelligence Engine,300286,Mila Allen,MIL011,S,2.24,2.649,,0
2233,AIE,Artificial Intelligence Engine,300286,Mila Allen,ADL123,A,3.35,2.675,,2
2233,AIE,Artificial Intelligence Engine,300286,Mila Allen,MGT102,B-,3.35,2.675,,2
2241,AIE,Artificial Intelligence Engine,300286,Mila Allen,AIE291,A+,2.479,2.653,,2
2241,AIE,Artificial Intelligence Engine,300286,Mila Allen,CSE344,C+,2.479,2.653,,3
2241,AIE,Artificial Intelligence Engine,300286,Mila Allen,CSE363,D,2.479,2.653,,3
2241,AIE,Artificial Intelligence Engine,300286,Mila Allen,CSE464,C+,2.479,2.653,,3
2241,AIE,Artificial Intelligence Engine,300286,Mila Allen,ELE432,W,2.479,2.653,,3
2241,AIE,Artificial Intelligence Engine,300286,Mila Allen,PHY211,B+,2.479,2.653,,3
2211,AIE,Artificial Intelligence Engine,300113,Ella Adams,CSE013,B,3.088,3.088,,2
2211,AIE,Artificial Intelligence Engine,300113,Ella Adams,CSE014,F,3.088,3.088,EXCM,3
2211,AIE,Artificial Intelligence Engine,300113,Ella Adams,MAT111,B,3.088,3.088,,3
2211,AIE,Artificial Intelligence Engine,300113,Ella Adams,MAT123,C+,3.088,3.088,,3
2211,AIE,Artificial Intelligence Engine,300113,Ella Adams,MEC011,B,3.088,3.088,,3
2211,AIE,Artificial Intelligence Engine,300113,Ella Adams,MGT222,A-,3.088,3.088,,2
2211,AIE,Artificial Intelligence Engine,300113,Ella Adams,PHY212,A-,3.088,3.088,,3
2212,AIE,Artificial Intelligence Engine,300113,Ella Adams,CSE014,A-,2.505,2.771,REPF,3
2212,AIE,Artificial Intelligence Engine,300113,Ella Adams,CSE315,A-,2.505,2.771,,3
2212,AIE,Artificial Intelligence Engine,300113,Ella Adams,CSE113,C,2.505,2.771,,3
2212,AIE,Artificial Intelligence Engine,300113,Ella Adams,LAN022,S,2.505,2.771,,0
2212,AIE,Artificial Intelligence Engine,300113,Ella Adams,LAN112,B-,2.505,2.771,,2
2212,AIE,Artificial Intelligence Engine,300113,Ella Adams,LIB116,D,2.505,2.771,,2
2212,AIE,Artificial Intelligence Engine,300113,Ella Adams,MAT131,D+,2.505,2.771,,3
2212,AIE,Artificial Intelligence Engine,300113,Ella Adams,MAT112,B-,2.505,2.771,,3
2213,AIE,Artificial Intelligence Engine,300113,Ella Adams,CSE015,A+,4.0,2.868,,3
2221,AIE,Artificial Intelligence Engine,300113,Ella Adams,AIE111,A-,3.406,3.035,,3
2221,AIE,Artificial Intelligence Engine,300113,Ella Adams,CSE111,A-,3.406,3.035,,3
2221,AIE,Artificial Intelligence Engine,300113,Ella Adams,CSE131,B-,3.406,3.035,,3
2221,AIE,Artificial Intelligence Engine,300113,Ella Adams,GEO217,B-,3.406,3.035,,2
2221,AIE,Artificial Intelligence Engine,300113,Ella Adams,MAT231,A-,3.406,3.035,,3
2221,AIE,Artificial Intelligence Engine,300113,Ella Adams,MAT212,A-,3.406,3.035,,3
2222,AIE,Artificial Intelligence Engine,300113,Ella Adams,AIE121,C+,2.979,3.02,,3
2222,AIE,Artificial Intelligence Engine,300113,Ella Adams,CSE251,C+,2.979,3.02,,3
2222,AIE,Artificial Intelligence Engine,300113,Ella Adams,CSE132,C+,2.979,3.02,,3
2222,AIE,Artificial Intelligence Engine,300113,Ella Adams,CSE221,B+,2.979,3.02,,3
2222,AIE,Artificial Intelligence Engine,300113,Ella Adams,LAN120,B,2.979,3.02,,2
2222,AIE,Artificial Intelligence Engine,300113,Ella Adams,MAT312,A,2.979,3.02,,3
2222,AIE,Artificial Intelligence Engine,300113,Ella Adams,MGT102,A,2.979,3.02,,2
2222,AIE,Artificial Intelligence Engine,300113,Ella Adams,PSC101,S,2.979,3.02,,0
2231,AIE,Artificial Intelligence Engine,300113,Ella Adams,AIE323,A+,3.265,3.066,,3
2231,AIE,Artificial Intelligence Engine,300113,Ella Adams,AIE231,B,3.265,3.066,,3
2231,AIE,Artificial Intelligence Engine,300113,Ella Adams,CSE261,A-,3.265,3.066,,3
2231,AIE,Artificial Intelligence Engine,300113,Ella Adams,CSE234,C+,3.265,3.066,,3
2231,AIE,Artificial Intelligence Engine,300113,Ella Adams,CSE233,B+,3.265,3.066,,3
2231,AIE,Artificial Intelligence Engine,300113,Ella Adams,LAN114,B+,3.265,3.066,,2
2232,AIE,Artificial Intelligence Engine,300113,Ella Adams,AIE212,A,3.76,3.164,,3
2232,AIE,Artificial Intelligence Engine,300113,Ella Adams,AIE213,A,3.76,3.164,,3
2232,AIE,Artificial Intelligence Engine,300113,Ella Adams,AIE291,A-,3.76,3.164,,2
2232,AIE,Artificial Intelligence Engine,300113,Ella Adams,CSE281,B,3.76,3.164,,3
2232,AIE,Artificial Intelligence Engine,300113,Ella Adams,CSE112,A,3.76,3.164,,4
2241,AIE,Artificial Intelligence Engine,300113,Ella Adams,AIE351,B+,3.071,3.151,,3
2241,AIE,Artificial Intelligence Engine,300113,Ella Adams,CSE344,B+,3.071,3.151,,3
2241,AIE,Artificial Intelligence Engine,300113,Ella Adams,CSE363,B+,3.071,3.151,,3
2241,AIE,Artificial Intelligence Engine,300113,Ella Adams,CSE383,B+,3.071,3.151,,3
2241,AIE,Artificial Intelligence Engine,300113,Ella Adams,ELE432,C,3.071,3.151,,3
2241,AIE,Artificial Intelligence Engine,300113,Ella Adams,MGT201,B+,3.071,3.151,,2
2211,AIE,Artificial Intelligence Engine,300351,Avery Thompson,CSE013,B+,3.158,3.158,,2
2211,AIE,Artificial Intelligence Engine,300351,Avery Thompson,CSE014,B+,3.158,3.158,,3
2211,AIE,Artificial Intelligence Engine,300351,Avery Thompson,MAT111,A,3.158,3.158,,3
2211,AIE,Artificial Intelligence Engine,300351,Avery Thompson,MAT123,B-,3.158,3.158,,3
2211,AIE,Artificial Intelligence Engine,300351,Avery Thompson,MEC011,C+,3.158,3.158,,3
2211,AIE,Artificial Intelligence Engine,300351,Avery Thompson,MGT222,B-,3.158,3.158,,2
2211,AIE,Artificial Intelligence Engine,300351,Avery Thompson,PHY212,A-,3.158,3.158,,3
2212,AIE,Artificial Intelligence Engine,300351,Avery Thompson,CSE315,B+,2.853,3.005,,3
2212,AIE,Artificial Intelligence Engine,300351,Avery Thompson,CSE015,B,2.853,3.005,,3
2212,AIE,Artificial Intelligence Engine,300351,Avery Thompson,CSE113,C+,2.853,3.005,,3
2212,AIE,Artificial Intelligence Engine,300351,Avery Thompson,LAN022,S,2.853,3.005,,0
2212,AIE,Artificial Intelligence Engine,300351,Avery Thompson,LAN112,B-,2.853,3.005,,2
2212,AIE,Artificial Intelligence Engine,300351,Avery Thompson,LIB116,D,2.853,3.005,,2
2212,AIE,Artificial Intelligence Engine,300351,Avery Thompson,MAT131,B+,2.853,3.005,,3
2212,AIE,Artificial Intelligence Engine,300351,Avery Thompson,MAT112,A-,2.853,3.005,,3
2212,AIE,Artificial Intelligence Engine,300351,Avery Thompson,PSC101,S,2.853,3.005,,0
2221,AIE,Artificial Intelligence Engine,300351,Avery Thompson,AIE111,A+,2.82,2.953,,3
2221,AIE,Artificial Intelligence Engine,300351,Avery Thompson,CSE111,A-,2.82,2.953,,3
2221,AIE,Artificial Intelligence Engine,300351,Avery Thompson,CSE131,B-,2.82,2.953,,3
2221,AIE,Artificial Intelligence Engine,300351,Avery Thompson,GEO217,W,2.82,2.953,,2
2221,AIE,Artificial Intelligence Engine,300351,Avery Thompson,MAT231,B-,2.82,2.953,,3
2221,AIE,Artificial Intelligence Engine,300351,Avery Thompson,MAT212,D,2.82,2.953,,3
2222,AIE,Artificial Intelligence Engine,300351,Avery Thompson,AIE121,C,2.7,2.9,,3
2222,AIE,Artificial Intelligence Engine,300351,Avery Thompson,CSE251,W,2.7,2.9,,3
2222,AIE,Artificial Intelligence Engine,300351,Avery Thompson,CSE132,C,2.7,2.9,,3
2222,AIE,Artificial Intelligence Engine,300351,Avery Thompson,CSE221,B+,2.7,2.9,,3
2222,AIE,Artificial Intelligence Engine,300351,Avery Thompson,LAN120,W,2.7,2.9,,2
2222,AIE,Artificial Intelligence Engine,300351,Avery Thompson,MAT312,B+,2.7,2.9,,3
2222,AIE,Artificial Intelligence Engine,300351,Avery Thompson,MGT102,B,2.7,2.9,,2
2231,AIE,Artificial Intelligence Engine,300351,Avery Thompson,AIE323,A,2.824,2.885,,3
2231,AIE,Artificial Intelligence Engine,300351,Avery Thompson,AIE231,C+,2.824,2.885,,3
2231,AIE,Artificial Intelligence Engine,300351,Avery Thompson,CSE261,B-,2.824,2.885,,3
2231,AIE,Artificial Intelligence Engine,300351,Avery Thompson,CSE234,C-,2.824,2.885,,3
2231,AIE,Artificial Intelligence Engine,300351,Avery Thompson,CSE233,B+,2.824,2.885,,3
2231,AIE,Artificial Intelligence Engine,300351,Avery Thompson,LAN114,B,2.824,2.885,,2
2232,AIE,Artificial Intelligence Engine,300351,Avery Thompson,AIE212,B+,3.341,2.961,,3
2232,AIE,Artificial Intelligence Engine,300351,Avery Thompson,AIE241,B,3.341,2.961,,3
2232,AIE,Artificial Intelligence Engine,300351,Avery Thompson,AIE291,A,3.341,2.961,,2
2232,AIE,Artificial Intelligence Engine,300351,Avery Thompson,CSE281,B+,3.341,2.961,,3
2232,AIE,Artificial Intelligence Engine,300351,Avery Thompson,CSE112,A,3.341,2.961,,4
2232,AIE,Artificial Intelligence Engine,300351,Avery Thompson,PSC207,C,3.341,2.961,,2
2241,AIE,Artificial Intelligence Engine,300351,Avery Thompson,AIE351,C+,1.994,2.822,,3
2241,AIE,Artificial Intelligence Engine,300351,Avery Thompson,CSE344,C,1.994,2.822,,3
2241,AIE,Artificial Intelligence Engine,300351,Avery Thompson,CSE363,D,1.994,2.822,,3
2241,AIE,Artificial Intelligence Engine,300351,Avery Thompson,CSE383,B-,1.994,2.822,,3
2241,AIE,Artificial Intelligence Engine,300351,Avery Thompson,ELE432,D+,1.994,2.822,,3
2241,AIE,Artificial Intelligence Engine,300351,Avery Thompson,MGT201,B,1.994,2.822,,2
2211,AIE,Artificial Intelligence Engine,300167,Sofia Smith,CSE013,A+,3.447,3.447,,2
2211,AIE,Artificial Intelligence Engine,300167,Sofia Smith,CSE014,C+,3.447,3.447,,3
2211,AIE,Artificial Intelligence Engine,300167,Sofia Smith,MAT111,B,3.447,3.447,,3
2211,AIE,Artificial Intelligence Engine,300167,Sofia Smith,MAT123,A-,3.447,3.447,,3
2211,AIE,Artificial Intelligence Engine,300167,Sofia Smith,MEC011,A-,3.447,3.447,,3
2211,AIE,Artificial Intelligence Engine,300167,Sofia Smith,MGT222,A-,3.447,3.447,,2
2211,AIE,Artificial Intelligence Engine,300167,Sofia Smith,PHY212,A,3.447,3.447,,3
2212,AIE,Artificial Intelligence Engine,300167,Sofia Smith,CSE315,A-,3.8,3.624,,3
2212,AIE,Artificial Intelligence Engine,300167,Sofia Smith,CSE015,A-,3.8,3.624,,3
2212,AIE,Artificial Intelligence Engine,300167,Sofia Smith,CSE113,A,3.8,3.624,,3
2212,AIE,Artificial Intelligence Engine,300167,Sofia Smith,LAN022,S,3.8,3.624,,0
2212,AIE,Artificial Intelligence Engine,300167,Sofia Smith,LAN112,A-,3.8,3.624,,2
2212,AIE,Artificial Intelligence Engine,300167,Sofia Smith,LIB116,B+,3.8,3.624,,2
2212,AIE,Artificial Intelligence Engine,300167,Sofia Smith,MAT131,A+,3.8,3.624,,3
